METADATA
VIDEO_FPS,60
TORSION RESULTS
Frame Index,Frame Time,Torsion [deg],Pupil Center Column,Pupil Center Row,Pupil Radius [pixels]
520,8.666666666666666,0.29999999999856186,207.17918395996094,187.0929718017578,107.93894958496094
521,8.683333333333334,0.19999999999856755,208.32159423828125,187.507080078125,108.2083625793457
522,8.7,0.69999999999853912,209.10801696777344,189.1871795654297,107.86245727539062
523,8.716666666666667,0.89999999999852776,208.74964904785156,189.9927978515625,108.08905792236328
524,8.733333333333333,1.0999999999985164,208.51919555664062,189.73301696777344,107.91702651977539
525,8.75,0.99999999999852207,208.9304656982422,189.98423767089844,108.10714721679688
526,8.766666666666666,1.0999999999985164,209.0162353515625,189.925048828125,107.95145416259766
527,8.783333333333333,0.89999999999852776,209.21774291992188,190.40884399414062,108.25111389160156
528,8.8,0.99999999999852207,208.79000854492188,190.22137451171875,107.9079360961914
529,8.816666666666666,0.89999999999852776,209.0489044189453,190.39303588867188,108.12398910522461
530,8.833333333333334,0.79999999999853344,209.40701293945312,190.66944885253906,108.38074111938477
531,8.85,0.89999999999852776,209.09095764160156,190.4350128173828,108.14519882202148
532,8.866666666666667,0.79999999999853344,208.77236938476562,190.4844512939453,108.18128204345703
533,8.883333333333333,0.89999999999852776,209.33035278320312,190.50730895996094,108.46586227416992
534,8.9,0.79999999999853344,208.79483032226562,190.72201538085938,108.39889144897461
535,8.916666666666666,0.69999999999853912,209.09609985351562,190.6726837158203,108.49702453613281
536,8.933333333333334,0.79999999999853344,209.05636596679688,190.437255859375,108.55160903930664
537,8.95,0.69999999999853912,209.33444213867188,190.64724731445312,108.7615966796875
538,8.966666666666667,0.79999999999853344,209.2330780029297,190.3538055419922,108.55711364746094
539,8.983333333333333,0.69999999999853912,209.6749267578125,190.34959411621094,108.76027297973633
540,9.0,0.69999999999853912,209.236328125,190.2023162841797,108.78218841552734
541,9.016666666666666,0.59999999999854481,209.49168395996094,190.20640563964844,109.00982666015625
542,9.033333333333333,0.49999999999855049,209.66859436035156,190.2947540283203,109.09955596923828
543,9.05,0.49999999999855049,209.37281799316406,190.41452026367188,109.14563369750977
544,9.066666666666666,0.49999999999855049,209.403564453125,190.592529296875,109.16241836547852
545,9.083333333333334,0.69999999999853912,209.34654235839844,190.4001922607422,109.07036209106445
546,9.1,0.49999999999855049,209.53500366210938,190.57327270507812,109.33216094970703
547,9.116666666666667,0.49999999999855049,209.7262725830078,190.51010131835938,109.3697395324707
548,9.133333333333333,0.59999999999854481,209.6768035888672,190.40231323242188,109.44602584838867
549,9.15,0.59999999999854481,209.8752899169922,190.35401916503906,109.5285415649414
550,9.166666666666666,0.59999999999854481,208.89486694335938,190.86181640625,109.65991973876953
551,9.183333333333334,0.99999999999852207,205.26390075683594,191.6419677734375,109.85677719116211
552,9.2,1.0999999999985164,205.7841339111328,191.6087188720703,109.77245712280273
553,9.216666666666667,1.0999999999985164,205.67034912109375,191.25128173828125,109.75474166870117
554,9.233333333333333,1.0999999999985164,205.51397705078125,191.21078491210938,109.8792839050293
555,9.25,1.0999999999985164,205.15052795410156,190.87489318847656,109.68717956542969
556,9.266666666666666,0.99999999999852207,205.44090270996094,190.8971710205078,109.94705963134766
557,9.283333333333333,1.0999999999985164,205.0092010498047,190.6530303955078,109.8662109375
558,9.3,0.99999999999852207,205.35916137695312,190.6964111328125,110.10124969482422
559,9.316666666666666,0.89999999999852776,205.17425537109375,190.72608947753906,110.0213851928711
560,9.333333333333334,0.99999999999852207,205.42770385742188,190.479248046875,110.11430358886719
561,9.35,0.79999999999853344,205.42823791503906,190.66073608398438,110.2123031616211
562,9.366666666666667,1.0999999999985164,205.08660888671875,190.27244567871094,109.96159744262695
563,9.383333333333333,0.79999999999853344,205.4912567138672,190.6116943359375,110.30623626708984
564,9.4,0.89999999999852776,205.18333435058594,190.18460083007812,110.15213394165039
565,9.416666666666666,0.79999999999853344,205.1168975830078,190.45748901367188,110.147216796875
566,9.433333333333334,0.79999999999853344,205.1125030517578,190.4425048828125,110.14009475708008
567,9.45,0.79999999999853344,204.95835876464844,190.4697723388672,110.14140319824219
568,9.466666666666667,0.69999999999853912,205.05625915527344,190.44686889648438,110.25061798095703
569,9.483333333333333,0.79999999999853344,205.1758270263672,190.3970947265625,110.16027069091797
570,9.5,0.79999999999853344,205.0214385986328,190.36904907226562,110.25688552856445
571,9.516666666666666,0.69999999999853912,204.75674438476562,190.23182678222656,110.10821533203125
572,9.533333333333333,0.49999999999855049,204.88949584960938,190.32225036621094,110.32061386108398
573,9.55,0.69999999999853912,205.00552368164062,190.18125915527344,110.29616928100586
574,9.566666666666666,0.69999999999853912,205.08514404296875,190.06796264648438,110.38041305541992
575,9.583333333333334,0.49999999999855049,205.35910034179688,190.27259826660156,110.61749267578125
576,9.6,0.59999999999854481,205.29161071777344,190.02366638183594,110.50999069213867
577,9.616666666666667,0.69999999999853912,205.43223571777344,190.05284118652344,110.4974250793457
578,9.633333333333333,0.59999999999854481,205.4713592529297,190.18356323242188,110.45514297485352
579,9.65,0.59999999999854481,205.24960327148438,190.08154296875,110.26375961303711
580,9.666666666666666,0.59999999999854481,205.6775665283203,190.1195831298828,110.41302871704102
581,9.683333333333334,0.69999999999853912,205.67237854003906,189.65672302246094,110.26643753051758
582,9.7,0.69999999999853912,206.19105529785156,189.5396270751953,110.59489440917969
583,9.716666666666667,0.49999999999855049,205.67308044433594,189.57908630371094,110.40255737304688
584,9.733333333333333,0.39999999999855618,205.83456420898438,189.65663146972656,110.6043815612793
585,9.75,0.59999999999854481,205.74844360351562,189.15476989746094,110.42609786987305
586,9.766666666666666,0.29999999999856186,205.46641540527344,189.4431915283203,110.38175201416016
587,9.783333333333333,0.49999999999855049,205.84286499023438,189.04684448242188,110.49884033203125
588,9.8,0.49999999999855049,205.81663513183594,188.98048400878906,110.36746597290039
589,9.816666666666666,0.49999999999855049,205.88943481445312,188.816650390625,110.4651870727539
590,9.833333333333334,0.39999999999855618,206.17095947265625,189.05760192871094,110.50480270385742
591,9.85,0.39999999999855618,206.42340087890625,189.0550537109375,110.6320915222168
592,9.866666666666667,0.29999999999856186,206.48411560058594,189.26773071289062,110.56201553344727
593,9.883333333333333,0.49999999999855049,206.51202392578125,188.84262084960938,110.5438346862793
594,9.9,0.49999999999855049,206.37571716308594,188.61325073242188,110.33995056152344
595,9.916666666666666,0.39999999999855618,206.39813232421875,188.3732147216797,110.27120971679688
596,9.933333333333334,0.19999999999856755,206.62782287597656,188.47406005859375,110.51839447021484
597,9.95,0.29999999999856186,206.41018676757812,188.0845184326172,110.32154083251953
598,9.966666666666667,0.29999999999856186,206.66798400878906,187.39674377441406,110.2705307006836
599,9.983333333333333,0.59999999999854481,206.594482421875,185.6450958251953,109.99132537841797
600,10.0,0.49999999999855049,205.62791442871094,185.47039794921875,110.30322647094727
601,10.016666666666666,0.49999999999855049,205.51956176757812,185.78875732421875,110.19797897338867
602,10.033333333333333,0.49999999999855049,205.97482299804688,185.6118621826172,110.42566299438477
603,10.05,0.39999999999855618,206.329833984375,185.87841796875,110.4347038269043
604,10.066666666666666,0.39999999999855618,206.2288360595703,185.84034729003906,110.30833053588867
605,10.083333333333334,0.19999999999856755,206.4807891845703,186.42575073242188,110.54261779785156
606,10.1,0.29999999999856186,206.63912963867188,186.56813049316406,110.55877685546875
607,10.116666666666667,0.49999999999855049,206.5833740234375,186.29376220703125,110.19208908081055
608,10.133333333333333,0.29999999999856186,207.04530334472656,186.5131072998047,110.3987808227539
609,10.15,0.39999999999855618,207.00753784179688,186.0974578857422,110.3036003112793
610,10.166666666666666,0.29999999999856186,206.55589294433594,186.0988311767578,110.16085052490234
611,10.183333333333334,0.29999999999856186,206.7877960205078,185.89642333984375,110.30573272705078
612,10.2,0.29999999999856186,206.8048095703125,185.62979125976562,110.32038879394531
613,10.216666666666667,0.19999999999856755,206.70542907714844,185.57357788085938,110.18438720703125
614,10.233333333333333,0.39999999999855618,206.60232543945312,185.161865234375,109.99965286254883
615,10.25,0.29999999999856186,207.0605926513672,185.23471069335938,110.23320007324219
616,10.266666666666666,0.29999999999856186,207.05162048339844,185.21017456054688,110.08127975463867
617,10.283333333333333,0.29999999999856186,207.0789031982422,185.27577209472656,110.09110641479492
618,10.3,0.39999999999855618,207.49818420410156,185.06971740722656,110.08967590332031
619,10.316666666666666,0.19999999999856755,207.7323760986328,185.46563720703125,110.2274284362793
620,10.333333333333334,0.19999999999856755,207.7064208984375,185.51576232910156,110.08250427246094
621,10.35,0.29999999999856186,207.8013458251953,185.4736328125,110.03849029541016
622,10.366666666666667,0.39999999999855618,207.81488037109375,185.34048461914062,109.9295768737793
623,10.383333333333333,0.49999999999855049,206.46957397460938,185.85118103027344,109.92777252197266
624,10.4,0.59999999999854481,204.30123901367188,188.63243103027344,110.1014633178711
625,10.416666666666666,1.0999999999985164,204.1028594970703,187.7639617919922,109.5273551940918
626,10.433333333333334,0.99999999999852207,204.09364318847656,187.5513916015625,109.58534622192383
627,10.45,0.89999999999852776,204.2188262939453,187.78842163085938,109.62895202636719
628,10.466666666666667,0.89999999999852776,204.17881774902344,187.8523712158203,109.5733871459961
629,10.483333333333333,0.89999999999852776,204.36328125,187.7950897216797,109.68546295166016
630,10.5,0.79999999999853344,204.67152404785156,187.9747772216797,109.72600555419922
631,10.516666666666666,0.89999999999852776,204.85025024414062,187.8820037841797,109.68517303466797
632,10.533333333333333,0.79999999999853344,205.15798950195312,187.89122009277344,109.77161407470703
633,10.55,0.69999999999853912,205.11769104003906,188.1173095703125,109.77824401855469
634,10.566666666666666,0.79999999999853344,205.0400390625,187.89163208007812,109.52461624145508
635,10.583333333333334,0.79999999999853344,205.28224182128906,187.95166015625,109.61422348022461
636,10.6,0.69999999999853912,205.33660888671875,188.16123962402344,109.77537155151367
637,10.616666666666667,0.69999999999853912,205.37060546875,188.15093994140625,109.67739486694336
638,10.633333333333333,0.49999999999855049,205.33856201171875,188.1702423095703,109.75783920288086
639,10.65,0.79999999999853344,204.86209106445312,187.42544555664062,109.2862777709961
640,10.666666666666666,0.69999999999853912,205.2496795654297,187.7808837890625,109.60515594482422
641,10.683333333333334,0.79999999999853344,205.07174682617188,187.36203002929688,109.34334945678711
642,10.7,0.49999999999855049,205.51512145996094,187.89926147460938,109.69610214233398
643,10.716666666666667,0.39999999999855618,205.65052795410156,187.89712524414062,109.74625396728516
644,10.733333333333333,0.59999999999854481,205.89340209960938,187.85585021972656,109.87867736816406
645,10.75,0.49999999999855049,205.98731994628906,188.01446533203125,109.87669372558594
646,10.766666666666666,0.69999999999853912,206.18212890625,187.6732177734375,109.64656066894531
647,10.783333333333333,0.59999999999854481,206.26243591308594,187.8065185546875,109.77565383911133
648,10.8,0.29999999999856186,206.47238159179688,188.11239624023438,110.04339599609375
649,10.816666666666666,0.69999999999853912,206.20492553710938,187.39480590820312,109.57759094238281
650,10.833333333333334,0.49999999999855049,206.09373474121094,187.77774047851562,109.77245330810547
651,10.85,0.39999999999855618,206.54949951171875,187.7072296142578,110.05611419677734
652,10.866666666666667,0.69999999999853912,204.3162384033203,188.11837768554688,109.7918586730957
653,10.883333333333333,0.99999999999852207,203.3638916015625,188.97486877441406,109.86023330688477
654,10.9,0.99999999999852207,203.58033752441406,188.56553649902344,109.83148956298828
655,10.916666666666666,0.79999999999853344,203.77052307128906,188.96165466308594,110.1134033203125
656,10.933333333333334,0.69999999999853912,203.61058044433594,188.9672088623047,110.04415130615234
657,10.95,0.89999999999852776,203.6575469970703,188.78915405273438,109.92872619628906
658,10.966666666666667,0.79999999999853344,203.83248901367188,188.67892456054688,110.07598876953125
659,10.983333333333333,0.79999999999853344,203.9967803955078,188.41087341308594,110.1187744140625
660,11.0,0.79999999999853344,204.1310577392578,188.2213134765625,110.00926971435547
661,11.016666666666666,0.89999999999852776,203.9423828125,188.08018493652344,109.89833068847656
662,11.033333333333333,0.69999999999853912,204.23574829101562,188.3834686279297,110.128662109375
663,11.05,0.79999999999853344,204.00155639648438,188.1497802734375,109.99516677856445
664,11.066666666666666,0.79999999999853344,204.2423858642578,188.09474182128906,110.01353073120117
665,11.083333333333334,0.79999999999853344,204.45761108398438,188.40623474121094,110.21000289916992
666,11.1,0.79999999999853344,204.15069580078125,188.37875366210938,110.1500473022461
667,11.116666666666667,0.69999999999853912,204.4100799560547,188.72352600097656,110.18842697143555
668,11.133333333333333,0.59999999999854481,204.2913055419922,188.8026885986328,110.01536560058594
669,11.15,0.69999999999853912,204.61337280273438,188.57781982421875,110.27643966674805
670,11.166666666666666,0.79999999999853344,204.50897216796875,188.29693603515625,110.06880950927734
671,11.183333333333334,0.69999999999853912,204.80545043945312,188.61630249023438,110.19887161254883
672,11.2,0.49999999999855049,204.90283203125,188.4839324951172,110.34788513183594
673,11.216666666666667,0.59999999999854481,204.92198181152344,188.18746948242188,110.29269790649414
674,11.233333333333333,0.59999999999854481,205.04574584960938,188.00941467285156,110.18147277832031
675,11.25,0.59999999999854481,205.0355224609375,187.9308319091797,110.22342300415039
676,11.266666666666666,0.59999999999854481,205.18002319335938,188.12628173828125,110.44356918334961
677,11.283333333333333,0.59999999999854481,205.18724060058594,188.05606079101562,110.30979537963867
678,11.3,0.59999999999854481,205.3657684326172,187.8650665283203,110.30475616455078
679,11.316666666666666,0.69999999999853912,205.19683837890625,187.41688537597656,110.12943267822266
680,11.333333333333334,0.49999999999855049,205.24517822265625,187.54629516601562,110.2929573059082
681,11.35,0.59999999999854481,204.9565887451172,187.25784301757812,110.02937698364258
682,11.366666666666667,0.59999999999854481,205.36376953125,187.0997772216797,110.32313919067383
683,11.383333333333333,0.69999999999853912,206.13092041015625,187.1189727783203,110.20104598999023
684,11.4,0.79999999999853344,204.4085693359375,188.10536193847656,110.20499801635742
685,11.416666666666666,0.79999999999853344,204.86837768554688,188.43142700195312,110.14356994628906
686,11.433333333333334,0.59999999999854481,205.06002807617188,188.4827880859375,110.43429565429688
687,11.45,0.79999999999853344,205.00228881835938,188.12582397460938,110.2343864440918
688,11.466666666666667,0.79999999999853344,205.0583953857422,187.99557495117188,110.40312957763672
689,11.483333333333333,0.79999999999853344,205.05780029296875,187.79434204101562,110.30906677246094
690,11.5,0.89999999999852776,204.88754272460938,187.59461975097656,110.20814514160156
691,11.516666666666666,0.79999999999853344,204.78028869628906,187.5526123046875,110.25101852416992
692,11.533333333333333,0.69999999999853912,204.84414672851562,187.58551025390625,110.24642562866211
693,11.55,0.89999999999852776,204.87120056152344,187.18504333496094,110.29930114746094
694,11.566666666666666,0.69999999999853912,205.14651489257812,187.3038330078125,110.38584518432617
695,11.583333333333334,0.79999999999853344,205.08412170410156,187.1341094970703,110.37108612060547
696,11.6,0.69999999999853912,205.24644470214844,187.1198272705078,110.32292938232422
697,11.616666666666667,0.79999999999853344,204.8049774169922,186.08428955078125,110.11812973022461
698,11.633333333333333,0.89999999999852776,203.95745849609375,185.80752563476562,110.29328155517578
699,11.65,0.89999999999852776,204.5289306640625,186.20106506347656,110.49464416503906
700,11.666666666666666,0.89999999999852776,204.45556640625,186.0205841064453,110.51367950439453
701,11.683333333333334,0.99999999999852207,204.4542999267578,185.66563415527344,110.41442108154297
702,11.7,0.99999999999852207,204.30120849609375,185.71591186523438,110.3752326965332
703,11.716666666666667,0.89999999999852776,204.43467712402344,185.7757568359375,110.38984298706055
704,11.733333333333333,1.0999999999985164,204.13140869140625,185.27684020996094,110.10074615478516
705,11.75,0.99999999999852207,204.53543090820312,185.3244171142578,110.36181640625
706,11.766666666666666,0.89999999999852776,204.8230438232422,185.44593811035156,110.47762680053711
707,11.783333333333333,0.99999999999852207,204.5052490234375,185.22265625,110.26992797851562
708,11.8,0.99999999999852207,204.85693359375,185.09109497070312,110.24061965942383
709,11.816666666666666,0.99999999999852207,205.35598754882812,185.236572265625,110.40469741821289
710,11.833333333333334,0.89999999999852776,204.9871826171875,185.4288787841797,110.1844596862793
711,11.85,0.89999999999852776,205.74940490722656,185.45516967773438,110.53109359741211
712,11.866666666666667,0.99999999999852207,205.59112548828125,185.08657836914062,110.24441909790039
713,11.883333333333333,0.99999999999852207,205.31056213378906,185.0853271484375,110.07683563232422
714,11.9,0.99999999999852207,205.94775390625,185.1151580810547,110.42110824584961
715,11.916666666666666,0.89999999999852776,205.59730529785156,185.15863037109375,110.37590408325195
716,11.933333333333334,0.99999999999852207,205.80209350585938,185.0603485107422,110.3018569946289
717,11.95,0.89999999999852776,205.73765563964844,185.3428955078125,110.30130767822266
718,11.966666666666667,0.99999999999852207,205.69122314453125,184.98973083496094,110.13541412353516
719,11.983333333333333,0.99999999999852207,205.73101806640625,184.90231323242188,110.19204711914062
720,12.0,0.99999999999852207,205.84555053710938,184.66546630859375,110.3023452758789
721,12.016666666666666,1.0999999999985164,205.5259552001953,184.505615234375,109.9553108215332
722,12.033333333333333,0.99999999999852207,206.00100708007812,184.8426513671875,110.33205795288086
723,12.05,1.0999999999985164,205.8144073486328,184.75363159179688,109.87236404418945
724,12.066666666666666,0.99999999999852207,206.0845947265625,185.06723022460938,110.05645370483398
725,12.083333333333334,0.89999999999852776,206.69700622558594,185.47262573242188,110.302490234375
726,12.1,0.99999999999852207,206.5786590576172,185.4539031982422,110.12023544311523
727,12.116666666666667,0.89999999999852776,206.52593994140625,185.85687255859375,110.16778564453125
728,12.133333333333333,1.0999999999985164,206.66078186035156,185.7265625,109.96129608154297
729,12.15,0.99999999999852207,207.15640258789062,185.9937286376953,110.20471572875977
730,12.166666666666666,1.1999999999985107,206.66378784179688,185.379638671875,109.88085174560547
731,12.183333333333334,0.99999999999852207,206.79959106445312,185.4526824951172,109.98470306396484
732,12.2,1.0999999999985164,206.5309295654297,185.040771484375,109.85062789916992
733,12.216666666666667,1.0999999999985164,206.92340087890625,184.92230224609375,109.94926071166992
734,12.233333333333333,1.1999999999985107,206.734130859375,184.59567260742188,109.71149826049805
735,12.25,1.0999999999985164,206.9652099609375,184.7533416748047,109.78252792358398
736,12.266666666666666,1.1999999999985107,207.11354064941406,184.71556091308594,109.77134323120117
737,12.283333333333333,1.0999999999985164,207.3268585205078,184.81460571289062,109.6254768371582
738,12.3,1.0999999999985164,208.019287109375,185.04905700683594,109.74497604370117
739,12.316666666666666,1.1999999999985107,208.04510498046875,184.5264434814453,109.53501892089844
740,12.333333333333334,0.99999999999852207,208.38052368164062,185.14381408691406,109.77914047241211
741,12.35,0.99999999999852207,208.66151428222656,185.215576171875,109.77465438842773
742,12.366666666666667,0.99999999999852207,208.4909210205078,185.27044677734375,109.60361862182617
743,12.383333333333333,1.0999999999985164,208.591064453125,185.16177368164062,109.45365142822266
744,12.4,0.99999999999852207,208.92117309570312,185.1859588623047,109.68670272827148
745,12.416666666666666,1.0999999999985164,208.80093383789062,185.1456756591797,109.5299186706543
746,12.433333333333334,1.0999999999985164,209.1361541748047,185.18182373046875,109.65621948242188
747,12.45,1.1999999999985107,208.93983459472656,184.83810424804688,109.29678726196289
748,12.466666666666667,0.99999999999852207,209.329345703125,185.40553283691406,109.45851516723633
749,12.483333333333333,0.99999999999852207,209.227783203125,185.29965209960938,109.30220794677734
750,12.5,1.1999999999985107,209.90255737304688,185.30067443847656,109.49356842041016
751,12.516666666666666,1.0999999999985164,210.23165893554688,185.4537811279297,109.41128540039062
752,12.533333333333333,1.0999999999985164,210.15736389160156,185.67660522460938,109.31251525878906
753,12.55,1.0999999999985164,210.4611358642578,185.64971923828125,109.28242492675781
754,12.566666666666666,1.0999999999985164,210.5818634033203,185.8162384033203,109.34649276733398
755,12.583333333333334,1.0999999999985164,210.90087890625,186.0094757080078,109.43828201293945
756,12.6,1.0999999999985164,210.91119384765625,185.82847595214844,109.3510856628418
757,12.616666666666667,1.0999999999985164,210.91033935546875,185.88671875,109.38461685180664
758,12.633333333333333,1.0999999999985164,210.80088806152344,185.65115356445312,109.2206916809082
759,12.65,1.0999999999985164,210.96282958984375,185.68505859375,109.2771987915039
760,12.666666666666666,1.0999999999985164,211.23919677734375,185.76702880859375,109.24330139160156
761,12.683333333333334,1.0999999999985164,211.48318481445312,185.69345092773438,109.38935470581055
762,12.7,1.1999999999985107,211.690673828125,185.60272216796875,109.32555389404297
763,12.716666666666667,1.1999999999985107,211.75518798828125,185.55947875976562,109.19594955444336
764,12.733333333333333,1.1999999999985107,212.0918731689453,185.6084747314453,109.36094665527344
765,12.75,1.1999999999985107,212.19143676757812,185.39683532714844,109.267333984375
766,12.766666666666666,1.1999999999985107,212.3603057861328,185.32472229003906,109.1994400024414
767,12.783333333333333,0.99999999999852207,212.94044494628906,185.66749572753906,109.57762145996094
768,12.8,1.0999999999985164,212.7791748046875,185.57504272460938,109.49626541137695
769,12.816666666666666,1.1999999999985107,212.8520050048828,185.38780212402344,109.45830917358398
770,12.833333333333334,1.299999999998505,212.7400665283203,185.02317810058594,109.1750717163086
771,12.85,1.0999999999985164,212.8966522216797,185.18370056152344,109.47800064086914
772,12.866666666666667,1.1999999999985107,213.81874084472656,184.64254760742188,109.23736953735352
773,12.883333333333333,1.1999999999985107,212.72250366210938,184.5270538330078,109.16410446166992
774,12.9,1.3999999999984993,213.0384979248047,184.37428283691406,109.21532821655273
775,12.916666666666666,1.299999999998505,212.97476196289062,184.2477569580078,109.21132278442383
776,12.933333333333334,1.299999999998505,212.97581481933594,183.94288635253906,109.32041931152344
777,12.95,1.1999999999985107,213.40390014648438,184.13523864746094,109.51235961914062
778,12.966666666666667,1.299999999998505,213.65464782714844,184.18556213378906,109.5219955444336
779,12.983333333333333,1.3999999999984993,213.57431030273438,183.94825744628906,109.34927368164062
780,13.0,1.4999999999984936,213.5688934326172,183.82489013671875,109.08222579956055
781,13.016666666666666,1.3999999999984993,214.0602569580078,183.8903045654297,109.46728897094727
782,13.033333333333333,1.299999999998505,213.90794372558594,183.9123077392578,109.27978515625
783,13.049999999999999,1.4999999999984936,213.6236114501953,183.77719116210938,109.12794876098633
784,13.066666666666666,1.299999999998505,213.89068603515625,184.16351318359375,109.38032913208008
785,13.083333333333334,1.0999999999985164,213.72647094726562,184.04640197753906,109.33502578735352
786,13.1,1.299999999998505,213.57965087890625,183.72242736816406,109.17533493041992
787,13.116666666666667,1.299999999998505,213.87767028808594,183.73428344726562,109.28142929077148
788,13.133333333333333,1.3999999999984993,213.96902465820312,183.88665771484375,109.29229354858398
789,13.15,1.299999999998505,216.50457763671875,184.40771484375,109.24064254760742
790,13.166666666666666,1.4999999999984936,215.4646759033203,184.63552856445312,109.17984390258789
791,13.183333333333334,1.599999999998488,215.89564514160156,184.51492309570312,109.23309707641602
792,13.2,1.3999999999984993,215.87269592285156,184.67446899414062,109.27774047851562
793,13.216666666666667,1.299999999998505,215.9930877685547,184.86602783203125,109.48386001586914
794,13.233333333333333,1.299999999998505,216.12474060058594,185.0001983642578,109.40712356567383
795,13.25,1.3999999999984993,216.092041015625,184.92404174804688,109.42086791992188
796,13.266666666666666,1.299999999998505,216.05706787109375,185.1142120361328,109.41088104248047
797,13.283333333333333,1.299999999998505,215.9816436767578,184.79547119140625,109.4760513305664
798,13.299999999999999,1.3999999999984993,215.859375,184.45443725585938,109.16738510131836
799,13.316666666666666,1.3999999999984993,215.58872985839844,184.4547576904297,109.07432174682617
800,13.333333333333334,1.299999999998505,216.01222229003906,184.61422729492188,109.27752304077148
801,13.35,1.3999999999984993,216.0819549560547,184.31222534179688,109.24995040893555
802,13.366666666666667,1.3999999999984993,215.9703826904297,184.38421630859375,109.10668563842773
803,13.383333333333333,1.299999999998505,216.53480529785156,184.6680450439453,109.31821823120117
804,13.4,1.4999999999984936,216.87989807128906,184.43028259277344,109.45209884643555
805,13.416666666666666,1.299999999998505,216.5492706298828,184.61410522460938,109.19480514526367
806,13.433333333333334,1.4999999999984936,217.03260803222656,184.49307250976562,109.30530548095703
807,13.45,1.3999999999984993,216.68240356445312,184.4973602294922,109.16071701049805
808,13.466666666666667,1.299999999998505,216.79002380371094,184.5775604248047,109.17244338989258
809,13.483333333333333,1.4999999999984936,216.70603942871094,183.99366760253906,109.00505828857422
810,13.5,1.1999999999985107,216.82534790039062,184.41539001464844,109.18152236938477
811,13.516666666666666,1.4999999999984936,216.55946350097656,183.94830322265625,108.90231323242188
812,13.533333333333333,1.3999999999984993,216.70030212402344,184.02593994140625,109.00530242919922
813,13.549999999999999,1.599999999998488,216.4927978515625,183.79832458496094,108.76771926879883
814,13.566666666666666,1.299999999998505,216.82049560546875,184.1818084716797,109.09135055541992
815,13.583333333333334,1.599999999998488,216.79823303222656,183.70034790039062,108.9681282043457
816,13.6,1.599999999998488,216.514892578125,183.5067596435547,108.77453994750977
817,13.616666666666667,1.4999999999984936,216.53265380859375,183.80068969726562,108.76309967041016
818,13.633333333333333,1.4999999999984936,216.29965209960938,183.5650177001953,108.60229110717773
819,13.65,1.599999999998488,216.2332763671875,183.49684143066406,108.61720275878906
820,13.666666666666666,1.3999999999984993,216.58685302734375,183.94000244140625,108.8035888671875
821,13.683333333333334,1.599999999998488,216.19410705566406,183.24339294433594,108.43015670776367
822,13.7,1.599999999998488,216.2295379638672,183.16122436523438,108.4218978881836
823,13.716666666666667,1.3999999999984993,216.263427734375,183.3282012939453,108.64078903198242
824,13.733333333333333,1.599999999998488,215.85926818847656,182.9386444091797,108.41396713256836
825,13.75,1.3999999999984993,215.77061462402344,183.21316528320312,108.37001419067383
826,13.766666666666666,1.599999999998488,215.872802734375,183.0159149169922,108.2806625366211
827,13.783333333333333,1.1999999999985107,216.40663146972656,183.50521850585938,108.69827651977539
828,13.799999999999999,1.599999999998488,216.19891357421875,182.83724975585938,108.29248809814453
829,13.816666666666666,1.3999999999984993,216.4813232421875,183.12469482421875,108.4040756225586
830,13.833333333333334,1.299999999998505,216.63278198242188,183.18545532226562,108.42886734008789
831,13.85,1.3999999999984993,216.64503479003906,182.908203125,108.22696304321289
832,13.866666666666667,1.3999999999984993,216.52052307128906,182.7266387939453,108.09378814697266
833,13.883333333333333,1.299999999998505,217.04483032226562,182.78530883789062,108.41169357299805
834,13.9,1.3999999999984993,216.77603149414062,182.3323516845703,108.11730575561523
835,13.916666666666666,1.299999999998505,216.76795959472656,182.49562072753906,108.08076477050781
836,13.933333333333334,1.3999999999984993,216.83816528320312,182.2898406982422,108.06285858154297
837,13.95,1.4999999999984936,216.8610382080078,182.29051208496094,107.80403518676758
838,13.966666666666667,1.1999999999985107,217.20645141601562,182.76121520996094,108.10438537597656
839,13.983333333333333,1.3999999999984993,217.0487060546875,182.7576141357422,107.81478118896484
840,14.0,1.1999999999985107,217.57080078125,183.09002685546875,108.18342590332031
841,14.016666666666666,1.299999999998505,217.378662109375,183.1542205810547,107.98909759521484
842,14.033333333333333,1.1999999999985107,217.4444580078125,183.38424682617188,107.95626831054688
843,14.049999999999999,1.299999999998505,217.77496337890625,183.28982543945312,107.81552505493164
844,14.066666666666666,1.299999999998505,217.7810516357422,183.34371948242188,107.7469482421875
845,14.083333333333334,1.299999999998505,218.18658447265625,183.49343872070312,107.97428131103516
846,14.1,1.3999999999984993,217.945068359375,183.11216735839844,107.69720840454102
847,14.116666666666667,1.3999999999984993,217.9376220703125,183.06723022460938,107.63125228881836
848,14.133333333333333,1.6999999999984823,213.62356567382812,184.31216430664062,107.7956314086914
849,14.15,1.8999999999984709,213.53756713867188,185.52633666992188,107.67854690551758
850,14.166666666666666,1.8999999999984709,213.47874450683594,185.2509765625,107.7920150756836
851,14.183333333333334,1.7999999999984766,213.22193908691406,185.43946838378906,107.74930191040039
852,14.2,1.7999999999984766,213.356201171875,185.24505615234375,107.82919311523438
853,14.216666666666667,1.7999999999984766,213.41310119628906,185.0811309814453,107.87944412231445
854,14.233333333333333,1.7999999999984766,213.394775390625,184.78848266601562,107.79251480102539
855,14.25,1.8999999999984709,213.42214965820312,184.62014770507812,107.69135284423828
