METADATA
VIDEO_FPS,60
TORSION RESULTS
Frame Index,Frame Time,Torsion [deg]
747,12.45,1.1999999999985107
748,12.466666666666667,0.99999999999852207
749,12.483333333333333,0.99999999999852207
750,12.5,1.1999999999985107
751,12.516666666666666,1.0999999999985164
752,12.533333333333333,1.0999999999985164
753,12.55,1.0999999999985164
754,12.566666666666666,1.0999999999985164
755,12.583333333333334,1.0999999999985164
756,12.6,1.0999999999985164
757,12.616666666666667,1.0999999999985164
758,12.633333333333333,1.0999999999985164
759,12.65,1.0999999999985164
760,12.666666666666666,1.0999999999985164
761,12.683333333333334,1.0999999999985164
762,12.7,1.1999999999985107
763,12.716666666666667,1.1999999999985107
764,12.733333333333333,1.1999999999985107
765,12.75,1.1999999999985107
766,12.766666666666666,1.1999999999985107
767,12.783333333333333,0.99999999999852207
768,12.8,1.0999999999985164
769,12.816666666666666,1.1999999999985107
770,12.833333333333334,1.299999999998505
771,12.85,1.0999999999985164
772,12.866666666666667,1.1999999999985107
773,12.883333333333333,1.1999999999985107
774,12.9,1.3999999999984993
775,12.916666666666666,1.299999999998505
776,12.933333333333334,1.299999999998505
777,12.95,1.1999999999985107
778,12.966666666666667,1.299999999998505
779,12.983333333333333,1.3999999999984993
780,13.0,1.4999999999984936
781,13.016666666666666,1.3999999999984993
782,13.033333333333333,1.299999999998505
783,13.049999999999999,1.4999999999984936
784,13.066666666666666,1.299999999998505
785,13.083333333333334,1.0999999999985164
786,13.1,1.299999999998505
787,13.116666666666667,1.299999999998505
788,13.133333333333333,1.3999999999984993
789,13.15,1.299999999998505
790,13.166666666666666,1.4999999999984936
791,13.183333333333334,1.599999999998488
792,13.2,1.3999999999984993
793,13.216666666666667,1.299999999998505
794,13.233333333333333,1.299999999998505
795,13.25,1.3999999999984993
796,13.266666666666666,1.299999999998505
797,13.283333333333333,1.299999999998505
798,13.299999999999999,1.3999999999984993
799,13.316666666666666,1.3999999999984993
800,13.333333333333334,1.299999999998505
801,13.35,1.3999999999984993
802,13.366666666666667,1.3999999999984993
803,13.383333333333333,1.299999999998505
804,13.4,1.4999999999984936
805,13.416666666666666,1.299999999998505
806,13.433333333333334,1.4999999999984936
807,13.45,1.3999999999984993
808,13.466666666666667,1.299999999998505
809,13.483333333333333,1.4999999999984936
810,13.5,1.1999999999985107
811,13.516666666666666,1.4999999999984936
812,13.533333333333333,1.3999999999984993
813,13.549999999999999,1.599999999998488
814,13.566666666666666,1.299999999998505
815,13.583333333333334,1.599999999998488
816,13.6,1.599999999998488
817,13.616666666666667,1.4999999999984936
818,13.633333333333333,1.4999999999984936
819,13.65,1.599999999998488
820,13.666666666666666,1.3999999999984993
821,13.683333333333334,1.599999999998488
822,13.7,1.599999999998488
823,13.716666666666667,1.3999999999984993
824,13.733333333333333,1.599999999998488
825,13.75,1.3999999999984993
826,13.766666666666666,1.599999999998488
827,13.783333333333333,1.1999999999985107
828,13.799999999999999,1.599999999998488
829,13.816666666666666,1.3999999999984993
830,13.833333333333334,1.299999999998505
831,13.85,1.3999999999984993
832,13.866666666666667,1.3999999999984993
833,13.883333333333333,1.299999999998505
834,13.9,1.3999999999984993
835,13.916666666666666,1.299999999998505
836,13.933333333333334,1.3999999999984993
837,13.95,1.4999999999984936
838,13.966666666666667,1.1999999999985107
839,13.983333333333333,1.3999999999984993
840,14.0,1.1999999999985107
841,14.016666666666666,1.299999999998505
842,14.033333333333333,1.1999999999985107
843,14.049999999999999,1.299999999998505
844,14.066666666666666,1.299999999998505
845,14.083333333333334,1.299999999998505
846,14.1,1.3999999999984993
847,14.116666666666667,1.3999999999984993
848,14.133333333333333,1.6999999999984823
849,14.15,1.8999999999984709
850,14.166666666666666,1.8999999999984709
851,14.183333333333334,1.7999999999984766
852,14.2,1.7999999999984766
853,14.216666666666667,1.7999999999984766
854,14.233333333333333,1.7999999999984766
855,14.25,1.8999999999984709
856,14.266666666666666,1.7999999999984766
857,14.283333333333333,1.6999999999984823
858,14.299999999999999,1.7999999999984766
859,14.316666666666666,1.6999999999984823
860,14.333333333333334,1.599999999998488
861,14.35,1.599999999998488
862,14.366666666666667,1.599999999998488
863,14.383333333333333,1.6999999999984823
864,14.4,1.599999999998488
865,14.416666666666666,1.6999999999984823
866,14.433333333333334,1.599999999998488
867,14.45,1.599999999998488
868,14.466666666666667,1.6999999999984823
869,14.483333333333333,1.599999999998488
870,14.5,1.599999999998488
871,14.516666666666666,1.6999999999984823
872,14.533333333333333,1.3999999999984993
873,14.549999999999999,1.4999999999984936
874,14.566666666666666,1.599999999998488
875,14.583333333333334,1.6999999999984823
876,14.6,1.599999999998488
877,14.616666666666667,1.599999999998488
878,14.633333333333333,1.6999999999984823
879,14.65,1.7999999999984766
880,14.666666666666666,1.6999999999984823
881,14.683333333333334,1.6999999999984823
882,14.7,1.7999999999984766
883,14.716666666666667,1.7999999999984766
884,14.733333333333333,1.8999999999984709
885,14.75,1.8999999999984709
886,14.766666666666666,1.9999999999984652
887,14.783333333333333,2.1999999999984539
888,14.799999999999999,2.0999999999984595
889,14.816666666666666,1.8999999999984709
890,14.833333333333334,1.9999999999984652
891,14.85,1.9999999999984652
892,14.866666666666667,1.9999999999984652
893,14.883333333333333,2.2999999999984482
894,14.9,2.2999999999984482
895,14.916666666666666,2.2999999999984482
896,14.933333333333334,2.3999999999984425
897,14.95,2.4999999999984368
898,14.966666666666667,2.3999999999984425
899,14.983333333333333,2.6999999999984254
900,15.0,2.7999999999984198
901,15.016666666666666,2.7999999999984198
902,15.033333333333333,2.8999999999984141
903,15.049999999999999,2.8999999999984141
904,15.066666666666666,2.9999999999984084
905,15.083333333333334,3.0999999999984027
906,15.1,3.199999999998397
907,15.116666666666667,3.3999999999983856
908,15.133333333333333,3.3999999999983856
909,15.15,3.5999999999983743
910,15.166666666666666,3.6999999999983686
911,15.183333333333334,3.8999999999983572
912,15.2,3.8999999999983572
913,15.216666666666667,4.0999999999983459
914,15.233333333333333,4.2999999999983345
915,15.25,4.2999999999983345
916,15.266666666666666,4.3999999999983288
917,15.283333333333333,4.5999999999983174
918,15.299999999999999,4.6999999999983118
919,15.316666666666666,4.8999999999983004
920,15.333333333333334,4.9999999999982947
921,15.35,5.1999999999982833
922,15.366666666666667,5.4999999999982663
923,15.383333333333333,5.2999999999982776
924,15.4,5.1999999999982833
925,15.416666666666666,4.5999999999983174
926,15.433333333333334,4.8999999999983004
927,15.45,4.8999999999983004
928,15.466666666666667,5.099999999998289
929,15.483333333333333,5.1999999999982833
930,15.5,5.2999999999982776
931,15.516666666666666,5.2999999999982776
932,15.533333333333333,5.5999999999982606
933,15.549999999999999,5.5999999999982606
934,15.566666666666666,5.399999999998272
935,15.583333333333334,4.1999999999983402
936,15.6,3.49999999999838
937,15.616666666666667,3.6999999999983686
938,15.633333333333333,3.6999999999983686
939,15.65,3.7999999999983629
940,15.666666666666666,3.8999999999983572
941,15.683333333333334,3.8999999999983572
942,15.7,3.8999999999983572
943,15.716666666666667,3.5999999999983743
944,15.733333333333333,2.8999999999984141
945,15.75,2.7999999999984198
946,15.766666666666666,2.8999999999984141
947,15.783333333333333,2.9999999999984084
948,15.799999999999999,2.4999999999984368
949,15.816666666666666,1.4999999999984936
950,15.833333333333334,1.599999999998488
951,15.85,1.7999999999984766
952,15.866666666666667,1.7999999999984766
953,15.883333333333333,1.7999999999984766
954,15.9,1.8999999999984709
955,15.916666666666666,2.1999999999984539
956,15.933333333333334,2.0999999999984595
957,15.95,2.3999999999984425
958,15.966666666666667,2.3999999999984425
959,15.983333333333333,2.5999999999984311
960,16.0,2.7999999999984198
961,16.016666666666666,2.7999999999984198
962,16.03333333333333,2.8999999999984141
963,16.05,3.0999999999984027
964,16.066666666666666,3.199999999998397
965,16.083333333333332,3.2999999999983913
966,16.1,3.5999999999983743
967,16.116666666666667,3.199999999998397
968,16.133333333333333,3.0999999999984027
969,16.15,3.49999999999838
970,16.166666666666668,3.199999999998397
971,16.183333333333334,3.49999999999838
972,16.2,3.5999999999983743
973,16.216666666666665,3.6999999999983686
974,16.233333333333334,3.7999999999983629
975,16.25,3.8999999999983572
976,16.266666666666666,4.1999999999983402
977,16.28333333333333,4.0999999999983459
978,16.3,4.2999999999983345
979,16.316666666666666,4.3999999999983288
980,16.333333333333332,4.5999999999983174
981,16.35,4.4999999999983231
982,16.366666666666667,4.5999999999983174
983,16.383333333333333,4.6999999999983118
984,16.4,4.8999999999983004
985,16.416666666666668,4.8999999999983004
986,16.433333333333334,5.099999999998289
987,16.45,5.1999999999982833
988,16.466666666666665,5.399999999998272
989,16.483333333333334,5.2999999999982776
990,16.5,5.7999999999982492
991,16.516666666666666,5.6999999999982549
992,16.53333333333333,5.7999999999982492
993,16.55,5.9999999999982379
994,16.566666666666666,5.8999999999982435
995,16.583333333333332,6.1999999999982265
996,16.6,6.0999999999982037
997,16.616666666666667,6.499999999998181
998,16.633333333333333,6.5999999999982037
999,16.65,6.499999999998181
1000,16.666666666666668,6.3999999999982151
1001,16.683333333333334,5.8999999999982435
1002,16.7,5.6999999999982549
1003,16.716666666666665,5.6999999999982549
1004,16.733333333333334,5.8999999999982435
1005,16.75,5.8999999999982435
1006,16.766666666666666,5.8999999999982435
1007,16.78333333333333,6.0999999999982037
1008,16.8,6.0999999999982037
1009,16.816666666666666,5.5999999999982606
1010,16.833333333333332,4.5999999999983174
1011,16.85,4.5999999999983174
1012,16.866666666666667,4.7999999999983061
1013,16.883333333333333,4.9999999999982947
1014,16.9,5.099999999998289
1015,16.916666666666668,4.9999999999982947
1016,16.933333333333334,5.099999999998289
1017,16.95,5.1999999999982833
1018,16.966666666666665,5.399999999998272
1019,16.983333333333334,5.399999999998272
1020,17.0,5.4999999999982663
1021,17.016666666666666,5.399999999998272
1022,17.03333333333333,5.5999999999982606
1023,17.05,5.5999999999982606
1024,17.066666666666666,5.6999999999982549
1025,17.083333333333332,5.9999999999982379
1026,17.1,5.9999999999982379
1027,17.116666666666667,6.1999999999982265
1028,17.133333333333333,6.3999999999982151
1029,17.15,6.499999999998181
1030,17.166666666666668,6.3999999999982151
1031,17.183333333333334,6.5999999999982037
1032,17.2,6.5999999999982037
1033,17.216666666666665,6.7999999999981924
1034,17.233333333333334,6.8999999999981583
1035,17.25,6.999999999998181
1036,17.266666666666666,6.999999999998181
1037,17.28333333333333,7.2999999999981355
1038,17.3,7.3999999999981583
1039,17.316666666666666,7.499999999998181
1040,17.333333333333332,7.499999999998181
1041,17.35,7.499999999998181
1042,17.366666666666667,7.5999999999981469
1043,17.383333333333333,7.7999999999981355
1044,17.4,7.7999999999981355
1045,17.416666666666668,7.7999999999981355
1046,17.433333333333334,7.9999999999981242
1047,17.45,8.0999999999980901
1048,17.466666666666665,7.9999999999981242
1049,17.483333333333334,8.0999999999980901
1050,17.5,8.1999999999981128
1051,17.516666666666666,8.1999999999981128
1052,17.53333333333333,8.2999999999981355
1053,17.55,8.3999999999981014
1054,17.566666666666666,7.9999999999981242
1055,17.583333333333332,7.8999999999981583
1056,17.6,7.8999999999981583
1057,17.616666666666667,7.8999999999981583
1058,17.633333333333333,7.9999999999981242
1059,17.65,8.0999999999980901
1060,17.666666666666668,8.0999999999980901
1061,17.683333333333334,8.0999999999980901
1062,17.7,8.0999999999980901
1063,17.716666666666665,8.1999999999981128
1064,17.733333333333334,8.1999999999981128
1065,17.75,8.2999999999981355
1066,17.766666666666666,8.2999999999981355
1067,17.78333333333333,8.2999999999981355
1068,17.8,8.2999999999981355
1069,17.816666666666666,8.3999999999981014
1070,17.833333333333332,8.3999999999981014
1071,17.85,8.4999999999980673
1072,17.866666666666667,8.4999999999980673
1073,17.883333333333333,8.7999999999980787
1074,17.9,8.6999999999981128
1075,17.916666666666668,8.7999999999980787
1076,17.933333333333334,8.6999999999981128
1077,17.95,8.8999999999980446
1078,17.966666666666665,8.8999999999980446
1079,17.983333333333334,8.9999999999980673
1080,18.0,9.0999999999980901
1081,18.016666666666666,9.0999999999980901
1082,18.03333333333333,9.0999999999980901
1083,18.05,9.0999999999980901
1084,18.066666666666666,9.199999999998056
1085,18.083333333333332,9.0999999999980901
1086,18.1,8.8999999999980446
1087,18.116666666666667,9.0999999999980901
1088,18.133333333333333,9.0999999999980901
1089,18.15,9.0999999999980901
1090,18.166666666666668,9.199999999998056
1091,18.183333333333334,9.199999999998056
1092,18.2,9.199999999998056
1093,18.216666666666665,9.2999999999980218
1094,18.233333333333334,9.3999999999980446
1095,18.25,9.2999999999980218
1096,18.266666666666666,9.3999999999980446
1097,18.28333333333333,9.4999999999980673
1098,18.3,9.3999999999980446
1099,18.316666666666666,9.4999999999980673
1100,18.333333333333332,9.4999999999980673
1101,18.35,9.6999999999979991
1102,18.366666666666667,9.5999999999980332
1103,18.383333333333333,9.3999999999980446
1104,18.4,9.4999999999980673
1105,18.416666666666668,9.3999999999980446
1106,18.433333333333334,9.4999999999980673
1107,18.45,9.4999999999980673
1108,18.466666666666665,9.5999999999980332
1109,18.483333333333334,9.4999999999980673
1110,18.5,9.6999999999979991
1111,18.516666666666666,9.5999999999980332
1112,18.53333333333333,9.6999999999979991
1113,18.55,9.6999999999979991
1114,18.566666666666666,9.7999999999980218
1115,18.583333333333332,9.7999999999980218
1116,18.6,9.7999999999980218
1117,18.616666666666667,9.8999999999980446
1118,18.633333333333333,9.8999999999980446
1119,18.65,9.8999999999980446
1120,18.666666666666668,9.8999999999980446
1121,18.683333333333334,9.8999999999980446
1122,18.7,9.9999999999980105
1123,18.716666666666665,9.8999999999980446
1124,18.733333333333334,9.9999999999980105
1125,18.75,9.9999999999980105
1126,18.766666666666666,9.9999999999980105
1127,18.78333333333333,9.7999999999980218
1128,18.8,9.5999999999980332
1129,18.816666666666666,9.7999999999980218
1130,18.833333333333332,9.7999999999980218
1131,18.85,9.7999999999980218
1132,18.866666666666667,9.6999999999979991
1133,18.883333333333333,9.7999999999980218
1134,18.9,9.6999999999979991
1135,18.916666666666668,9.8999999999980446
1136,18.933333333333334,9.8999999999980446
1137,18.95,9.8999999999980446
1138,18.966666666666665,9.9999999999980105
1139,18.983333333333334,9.9999999999980105
1140,19.0,9.9999999999980105
1141,19.016666666666666,9.9999999999980105
1142,19.03333333333333,9.6999999999979991
1143,19.05,9.7999999999980218
1144,19.066666666666666,9.7999999999980218
1145,19.083333333333332,9.7999999999980218
1146,19.1,9.7999999999980218
1147,19.116666666666667,9.8999999999980446
1148,19.133333333333333,9.8999999999980446
1149,19.15,9.9999999999980105
1150,19.166666666666668,9.9999999999980105
1151,19.183333333333334,10.099999999997976
1152,19.2,10.099999999997976
1153,19.216666666666665,10.199999999997999
1154,19.233333333333334,10.099999999997976
1155,19.25,10.199999999997999
1156,19.266666666666666,10.199999999997999
1157,19.28333333333333,10.299999999998022
1158,19.3,9.9999999999980105
1159,19.316666666666666,9.8999999999980446
1160,19.333333333333332,9.8999999999980446
1161,19.35,9.9999999999980105
1162,19.366666666666667,9.9999999999980105
1163,19.383333333333333,9.9999999999980105
1164,19.4,9.9999999999980105
1165,19.416666666666668,9.9999999999980105
1166,19.433333333333334,10.099999999997976
1167,19.45,10.199999999997999
1168,19.466666666666665,10.099999999997976
1169,19.483333333333334,10.199999999997999
1170,19.5,10.199999999997999
1171,19.516666666666666,10.199999999997999
1172,19.53333333333333,9.8999999999980446
1173,19.55,9.7999999999980218
1174,19.566666666666666,9.8999999999980446
1175,19.583333333333332,9.8999999999980446
1176,19.6,9.9999999999980105
1177,19.616666666666667,9.8999999999980446
1178,19.633333333333333,9.8999999999980446
1179,19.65,9.8999999999980446
1180,19.666666666666668,9.8999999999980446
1181,19.683333333333334,9.9999999999980105
1182,19.7,9.9999999999980105
1183,19.716666666666665,10.099999999997976
1184,19.733333333333334,9.9999999999980105
1185,19.75,9.9999999999980105
1186,19.766666666666666,10.199999999997999
1187,19.78333333333333,10.199999999997999
1188,19.8,10.199999999997999
1189,19.816666666666666,10.199999999997999
1190,19.833333333333332,10.199999999997999
1191,19.85,10.299999999998022
1192,19.866666666666667,10.299999999998022
1193,19.883333333333333,10.399999999997988
1194,19.9,10.299999999998022
1195,19.916666666666668,10.399999999997988
1196,19.933333333333334,10.399999999997988
1197,19.95,10.299999999998022
1198,19.966666666666665,10.399999999997988
1199,19.983333333333334,10.599999999997976
1200,20.0,10.499999999997954
1201,20.016666666666666,10.599999999997976
1202,20.03333333333333,10.599999999997976
1203,20.05,10.699999999997999
1204,20.066666666666666,10.699999999997999
1205,20.083333333333332,10.499999999997954
1206,20.1,10.399999999997988
1207,20.116666666666667,10.399999999997988
1208,20.133333333333333,10.399999999997988
1209,20.15,10.599999999997976
1210,20.166666666666668,10.499999999997954
1211,20.183333333333334,10.499999999998067
1212,20.2,10.599999999997976
1213,20.216666666666665,10.499999999997954
1214,20.233333333333334,10.499999999997954
1215,20.25,10.699999999997999
1216,20.266666666666666,10.699999999997999
1217,20.28333333333333,10.499999999998067
1218,20.3,10.699999999997999
1219,20.316666666666666,10.699999999997999
1220,20.333333333333332,10.599999999997976
1221,20.35,10.799999999997965
1222,20.366666666666667,10.599999999997976
1223,20.383333333333333,10.799999999997965
1224,20.4,10.599999999997976
1225,20.416666666666668,10.599999999997976
1226,20.433333333333334,10.499999999997954
1227,20.45,10.499999999997954
1228,20.466666666666665,10.699999999997999
1229,20.483333333333334,10.699999999997999
1230,20.5,10.599999999997976
1231,20.516666666666666,10.699999999997999
1232,20.53333333333333,10.799999999997965
1233,20.55,10.799999999997965
1234,20.566666666666666,10.699999999997999
1235,20.583333333333332,10.299999999998022
1236,20.6,10.099999999997976
1237,20.616666666666667,10.199999999997999
1238,20.633333333333333,10.199999999997999
1239,20.65,10.199999999997999
1240,20.666666666666668,10.099999999997976
1241,20.683333333333334,10.199999999997999
1242,20.7,10.199999999997999
1243,20.716666666666665,10.099999999997976
1244,20.733333333333334,10.199999999997999
1245,20.75,10.199999999997999
1246,20.766666666666666,10.099999999997976
1247,20.78333333333333,9.9999999999980105
1248,20.8,9.0999999999980901
1249,20.816666666666666,8.3999999999981014
1250,20.833333333333332,8.4999999999980673
1251,20.85,8.5999999999980901
1252,20.866666666666667,8.4999999999980673
1253,20.883333333333333,8.5999999999980901
1254,20.9,8.3999999999981014
1255,20.916666666666668,8.5999999999980901
1256,20.933333333333334,8.5999999999980901
1257,20.95,8.5999999999980901
1258,20.966666666666665,8.4999999999980673
1259,20.983333333333334,8.5999999999980901
1260,21.0,8.6999999999981128
1261,21.016666666666666,8.6999999999981128
1262,21.03333333333333,8.5999999999980901
1263,21.05,8.6999999999981128
1264,21.066666666666666,8.7999999999980787
1265,21.083333333333332,8.6999999999981128
1266,21.1,8.1999999999981128
1267,21.116666666666667,7.3999999999981583
1268,21.133333333333333,7.6999999999981128
1269,21.15,7.499999999998181
1270,21.166666666666668,7.8999999999981583
1271,21.183333333333334,7.7999999999981355
1272,21.2,7.8999999999981583
1273,21.216666666666665,7.8999999999981583
1274,21.233333333333334,7.8999999999981583
1275,21.25,7.8999999999981583
1276,21.266666666666666,7.8999999999981583
1277,21.28333333333333,7.8999999999981583
1278,21.3,7.8999999999981583
1279,21.316666666666666,7.8999999999981583
1280,21.333333333333332,7.9999999999981242
1281,21.35,7.8999999999981583
1282,21.366666666666667,7.8999999999981583
1283,21.383333333333333,8.0999999999980901
1284,21.4,7.8999999999981583
1285,21.416666666666668,7.9999999999981242
1286,21.433333333333334,7.9999999999981242
1287,21.45,7.9999999999981242
1288,21.466666666666665,7.9999999999981242
1289,21.483333333333334,7.9999999999981242
1290,21.5,8.0999999999980901
1291,21.516666666666666,7.9999999999981242
1292,21.53333333333333,8.0999999999980901
1293,21.55,8.1999999999981128
1294,21.566666666666666,7.9999999999981242
1295,21.583333333333332,8.0999999999980901
1296,21.6,8.1999999999981128
1297,21.616666666666667,8.2999999999981355
1298,21.633333333333333,8.0999999999980901
1299,21.65,8.1999999999981128
1300,21.666666666666668,8.1999999999981128
1301,21.683333333333334,8.1999999999981128
1302,21.7,8.2999999999981355
1303,21.716666666666665,8.1999999999981128
1304,21.733333333333334,8.1999999999981128
1305,21.75,8.0999999999980901
1306,21.766666666666666,8.1999999999981128
1307,21.78333333333333,8.1999999999981128
1308,21.8,8.0999999999980901
1309,21.816666666666666,7.8999999999981583
1310,21.833333333333332,7.9999999999981242
1311,21.85,7.9999999999981242
1312,21.866666666666667,7.8999999999981583
1313,21.883333333333333,7.9999999999981242
1314,21.9,7.8999999999981583
1315,21.916666666666668,8.0999999999980901
1316,21.933333333333334,7.9999999999981242
1317,21.95,8.0999999999980901
1318,21.966666666666665,8.0999999999980901
1319,21.983333333333334,7.9999999999981242
1320,22.0,7.7999999999981355
1321,22.016666666666666,7.8999999999981583
1322,22.03333333333333,7.8999999999981583
1323,22.05,7.8999999999981583
1324,22.066666666666666,7.7999999999981355
1325,22.083333333333332,7.8999999999981583
1326,22.1,7.8999999999981583
1327,22.116666666666667,7.9999999999981242
1328,22.133333333333333,8.0999999999980901
1329,22.15,7.9999999999981242
1330,22.166666666666668,8.0999999999980901
1331,22.183333333333334,7.9999999999981242
1332,22.2,7.8999999999981583
1333,22.216666666666665,8.1999999999981128
1334,22.233333333333334,7.9999999999981242
1335,22.25,8.0999999999980901
1336,22.266666666666666,8.1999999999981128
1337,22.28333333333333,8.0999999999980901
1338,22.3,7.9999999999981242
1339,22.316666666666666,8.1999999999981128
1340,22.333333333333332,8.0999999999980901
1341,22.35,8.0999999999980901
1342,22.366666666666667,8.1999999999981128
1343,22.383333333333333,8.0999999999980901
1344,22.4,8.0999999999980901
1345,22.416666666666668,8.0999999999980901
1346,22.433333333333334,7.9999999999981242
1347,22.45,7.9999999999981242
1348,22.466666666666665,7.9999999999981242
1349,22.483333333333334,7.9999999999981242
1350,22.5,7.9999999999981242
1351,22.516666666666666,7.8999999999981583
1352,22.53333333333333,7.9999999999981242
1353,22.55,7.9999999999981242
1354,22.566666666666666,8.1999999999981128
1355,22.583333333333332,8.1999999999981128
1356,22.6,8.1999999999981128
1357,22.616666666666667,8.1999999999981128
1358,22.633333333333333,8.2999999999981355
1359,22.65,8.0999999999980901
1360,22.666666666666668,8.1999999999981128
1361,22.683333333333334,8.1999999999981128
1362,22.7,8.0999999999980901
1363,22.716666666666665,7.9999999999981242
1364,22.733333333333334,8.0999999999980901
1365,22.75,8.0999999999980901
1366,22.766666666666666,8.0999999999980901
1367,22.78333333333333,8.0999999999980901
1368,22.8,8.0999999999980901
1369,22.816666666666666,8.0999999999980901
1370,22.833333333333332,8.0999999999980901
1371,22.85,8.0999999999980901
1372,22.866666666666667,7.9999999999981242
1373,22.883333333333333,7.8999999999981583
1374,22.9,7.9999999999981242
1375,22.916666666666668,7.8999999999981583
1376,22.933333333333334,7.9999999999981242
1377,22.95,7.9999999999981242
1378,22.966666666666665,7.7999999999981355
1379,22.983333333333334,7.5999999999981469
1380,23.0,7.5999999999981469
1381,23.016666666666666,7.6999999999981128
1382,23.03333333333333,7.5999999999981469
1383,23.05,7.6999999999981128
1384,23.066666666666666,7.6999999999981128
1385,23.083333333333332,7.5999999999981469
1386,23.1,7.6999999999981128
1387,23.116666666666667,7.5999999999981469
1388,23.133333333333333,7.6999999999981128
1389,23.15,7.7999999999981355
1390,23.166666666666668,7.6999999999981128
1391,23.183333333333334,7.499999999998181
1392,23.2,7.3999999999981583
1393,23.216666666666665,7.6999999999981128
1394,23.233333333333334,7.5999999999981469
1395,23.25,7.6999999999981128
1396,23.266666666666666,7.6999999999981128
1397,23.28333333333333,7.6999999999981128
1398,23.3,7.7999999999981355
1399,23.316666666666666,7.8999999999981583
1400,23.333333333333332,7.8999999999981583
1401,23.35,7.8999999999981583
1402,23.366666666666667,7.8999999999981583
1403,23.383333333333333,7.9999999999981242
1404,23.4,8.0999999999980901
1405,23.416666666666668,8.1999999999981128
1406,23.433333333333334,8.0999999999980901
1407,23.45,8.0999999999980901
1408,23.466666666666665,8.1999999999981128
1409,23.483333333333334,8.0999999999980901
1410,23.5,8.1999999999981128
1411,23.516666666666666,8.2999999999981355
1412,23.53333333333333,8.2999999999981355
1413,23.55,8.2999999999981355
1414,23.566666666666666,8.2999999999981355
1415,23.583333333333332,8.1999999999981128
1416,23.6,8.1999999999981128
1417,23.616666666666667,7.9999999999981242
1418,23.633333333333333,8.0999999999980901
1419,23.65,7.9999999999981242
1420,23.666666666666668,7.9999999999981242
1421,23.683333333333334,8.0999999999980901
1422,23.7,7.9999999999981242
1423,23.716666666666665,8.0999999999980901
1424,23.733333333333334,7.9999999999981242
1425,23.75,8.0999999999980901
1426,23.766666666666666,7.9999999999981242
1427,23.78333333333333,7.9999999999981242
1428,23.8,7.9999999999981242
1429,23.816666666666666,8.0999999999980901
1430,23.833333333333332,8.0999999999980901
1431,23.85,8.0999999999980901
1432,23.866666666666667,8.0999999999980901
1433,23.883333333333333,8.0999999999980901
1434,23.9,8.0999999999980901
1435,23.916666666666668,8.0999999999980901
1436,23.933333333333334,8.0999999999980901
1437,23.95,7.9999999999981242
1438,23.966666666666665,7.9999999999981242
1439,23.983333333333334,7.8999999999981583
1440,24.0,7.7999999999981355
1441,24.016666666666666,7.7999999999981355
1442,24.03333333333333,7.8999999999981583
1443,24.05,7.9999999999981242
1444,24.066666666666666,7.8999999999981583
1445,24.083333333333332,7.8999999999981583
1446,24.1,7.9999999999981242
1447,24.116666666666667,7.9999999999981242
1448,24.133333333333333,7.8999999999981583
1449,24.15,7.6999999999981128
1450,24.166666666666668,7.499999999998181
1451,24.183333333333334,7.5999999999981469
1452,24.2,7.5999999999981469
1453,24.216666666666665,7.7999999999981355
1454,24.233333333333334,7.6999999999981128
1455,24.25,7.6999999999981128
1456,24.266666666666666,7.6999999999981128
1457,24.28333333333333,7.7999999999981355
1458,24.3,7.5999999999981469
1459,24.316666666666666,7.7999999999981355
1460,24.333333333333332,7.7999999999981355
1461,24.35,7.6999999999981128
1462,24.366666666666667,7.7999999999981355
1463,24.383333333333333,7.7999999999981355
1464,24.4,7.7999999999981355
1465,24.416666666666668,7.7999999999981355
1466,24.433333333333334,7.7999999999981355
1467,24.45,7.7999999999981355
1468,24.466666666666665,7.8999999999981583
1469,24.483333333333334,7.7999999999981355
1470,24.5,7.8999999999981583
1471,24.516666666666666,7.8999999999981583
1472,24.53333333333333,7.7999999999981355
1473,24.55,8.0999999999980901
1474,24.566666666666666,7.9999999999981242
1475,24.583333333333332,7.7999999999981355
1476,24.6,7.7999999999981355
1477,24.616666666666667,7.8999999999981583
1478,24.633333333333333,7.8999999999981583
1479,24.65,7.8999999999981583
1480,24.666666666666668,7.7999999999981355
1481,24.683333333333334,7.8999999999981583
1482,24.7,7.8999999999981583
1483,24.716666666666665,7.9999999999981242
1484,24.733333333333334,7.9999999999981242
1485,24.75,7.8999999999981583
1486,24.766666666666666,7.9999999999981242
1487,24.78333333333333,7.9999999999981242
1488,24.8,7.9999999999981242
1489,24.816666666666666,7.9999999999981242
1490,24.833333333333332,8.0999999999980901
1491,24.85,8.0999999999980901
1492,24.866666666666667,8.0999999999980901
1493,24.883333333333333,8.0999999999980901
1494,24.9,8.0999999999980901
1495,24.916666666666668,8.1999999999981128
1496,24.933333333333334,8.1999999999981128
1497,24.95,8.0999999999980901
1498,24.966666666666665,8.1999999999981128
1499,24.983333333333334,8.1999999999981128
1500,25.0,8.0999999999980901
1501,25.016666666666666,8.1999999999981128
1502,25.03333333333333,8.1999999999981128
1503,25.05,8.2999999999981355
1504,25.066666666666666,8.1999999999981128
1505,25.083333333333332,8.1999999999981128
1506,25.1,8.1999999999981128
1507,25.116666666666667,8.1999999999981128
1508,25.133333333333333,8.1999999999981128
1509,25.15,8.1999999999981128
1510,25.166666666666668,8.2999999999981355
1511,25.183333333333334,8.1999999999981128
1512,25.2,8.1999999999981128
